,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,PDC_price,PDC_yield
6488,2910716633.0560994,1625334545.1985717,163989538.47866678,874812841.5312021,66816945.35999999,681348096.000002,52.38803878678691,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.88
6489,2961881902.1285925,1625334545.1985717,163989538.47866678,882555433.5312021,66816945.35999999,689090688.0000021,53.38429252393211,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.89
6490,3013047171.201087,1625334545.1985717,163989538.47866678,890298025.5312022,66816945.35999999,696833280.0000021,54.39366177491629,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.9
6491,3064212440.2735705,1625334545.1985712,163989538.47866663,898040617.5312006,66816945.35999999,704575872.0000006,55.41637823906485,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.91
6492,3115377709.3460603,1625334545.1985712,163989538.47866663,905783209.5312003,66816945.35999999,712318464.0000002,56.45267515442709,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.92
6493,3166542978.4185534,1625334545.1985712,163989538.47866663,913525801.5312003,66816945.35999999,720061056.0000002,57.50278732150116,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.93
6494,3217708247.4910474,1625334545.1985712,163989538.47866663,921268393.5312004,66816945.35999999,727803648.0000004,58.56695111973487,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.9400000000000001
6495,3268873516.563538,1625334545.1985712,163989538.47866663,929010985.5312004,66816945.35999999,735546240.0000004,59.645404516568256,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.9500000000000001
6496,3320038785.636031,1625334545.1985712,163989538.47866663,936753577.5312004,66816945.35999999,743288832.0000002,60.7383870687739,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.96
6497,3371204054.708524,1625334545.1985712,163989538.47866663,944496169.5312003,66816945.35999999,751031424.0000002,61.846139915876776,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.97
6498,3422369323.7810206,1625334545.1985712,163989538.47866666,952238761.531201,66816945.35999999,758774016.000001,62.968905765411606,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.98
6499,3473534592.8535132,1625334545.1985712,163989538.47866666,959981353.531201,66816945.35999999,766516608.000001,64.10692886978045,924436497.5999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",9600,0.99
6500,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.0
6501,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.01
6502,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.02
6503,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.03
6504,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.04
6505,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.05
6506,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.06
6507,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.07
6508,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.08
6509,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.09
6510,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.1
6511,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.11
6512,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.12
6513,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.13
6514,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.14
6515,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.1999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.15
6516,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.16
6517,-219268311.85624337,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.4983662557562605,506964427.19999975,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.17
6518,-219268311.85624307,1298996124.2466035,81950701.51003435,275181599.24639994,205727472.71999997,0.0,6.498366255756283,506964427.19999987,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",9750,0.18
6519,-199365100.69425064,1455752847.3134093,138043737.66285875,355396424.9088,205727472.71999997,108718038.00000003,7.172429024673432,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.19
6520,-161552469.99340206,1455752847.3134089,138043737.66285875,361118426.9088,205727472.71999997,114440040.0,7.716721810190497,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.2
6521,-123739839.29255454,1455752847.3134093,138043737.66285875,366840428.90879995,205727472.71999997,120162042.00000001,8.256727285510056,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.21
6522,-85927208.59170608,1455752847.3134089,138043737.66285875,372562430.90879995,205727472.71999997,125884043.99999997,8.792964624765954,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.22
6523,-48114577.89085773,1455752847.3134089,138043737.66285875,378284432.9088,205727472.71999997,131606046.0,9.325912524652091,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.23
6524,-10301947.190009698,1455752847.3134089,138043737.66285875,384006434.90879995,205727472.71999997,137328047.99999997,9.85601399099818,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.24
6525,27510683.510838065,1455752847.3134093,138043737.66285875,389728436.9088,205727472.71999997,143050050.00000003,10.38368044646132,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.25
6526,65323314.211686864,1455752847.3134093,138043737.66285878,395450438.90880007,205727472.71999997,148772052.0000001,10.909295272070052,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.26
6527,103135944.91253473,1455752847.3134093,138043737.66285875,401172440.9088,205727472.71999997,154494054.00000003,11.433216874039731,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.27
6528,140948575.61338294,1455752847.3134089,138043737.66285875,406894442.9088,205727472.71999997,160216056.0,11.95578135046591,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.28
6529,178761206.3142305,1455752847.3134093,138043737.66285875,412616444.90879995,205727472.71999997,165938058.0,12.4773048191267,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.29
6530,216573837.01507935,1455752847.3134093,138043737.66285878,418338446.9088,205727472.71999997,171660060.00000003,12.998085456943699,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.3
6531,254386467.7159273,1455752847.3134093,138043737.66285878,424060448.90880007,205727472.71999997,177382062.00000006,13.518405293034185,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.31
6532,292199098.4167753,1455752847.3134093,138043737.66285875,429782450.9088,205727472.71999997,183104064.00000006,14.038531790332186,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.32
6533,330011729.1176239,1455752847.3134093,138043737.66285878,435504452.90880007,205727472.71999997,188826066.0000001,14.558719245080498,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.33
6534,367824359.81847143,1455752847.3134093,138043737.66285875,441226454.90879995,205727472.71999997,194548068.0,15.079210028847868,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.34
6535,405636990.5193201,1455752847.3134093,138043737.66285875,446948456.9088,205727472.71999997,200270070.00000003,15.600235693924258,298911782.40000004,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.35000000000000003
6536,443449621.2201678,1455752847.3134093,138043737.66285875,452670458.90879995,205727472.71999997,205992072.0,16.122017959778145,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.36
6537,481262251.9210157,1455752847.3134093,138043737.66285875,458392460.90879995,205727472.71999997,211714073.99999997,16.644769595648622,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.37
6538,519074882.62186474,1455752847.3134093,138043737.66285878,464114462.90880007,205727472.71999997,217436076.0000001,17.168695212166064,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.38
6539,556887513.3227128,1455752847.3134089,138043737.66285875,469836464.90879995,205727472.71999997,223158077.99999994,17.69399197305821,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.39
6540,594700144.023561,1455752847.3134093,138043737.66285878,475558466.90880007,205727472.71999997,228880080.0000001,18.220850236472153,298911782.4000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.4
6541,632512774.7244092,1455752847.3134093,138043737.66285878,481280468.90880007,205727472.71999997,234602082.0000001,18.74945413414324,298911782.4,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.41000000000000003
6542,670325405.4252571,1455752847.3134093,138043737.66285878,487002470.9088,205727472.71999997,240324084.00000006,19.279982095545133,298911782.4000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",9750,0.42
