,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,PDC_price,PDC_yield
5193,753824011.100008,1707947880.0553033,153162968.9047649,554659450.1711999,155476712.15999997,330995807.99999994,18.889589837990293,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.9400000000000001
5194,777093322.30053,1707947880.0553033,153162968.9047649,558180682.1711999,155476712.15999997,334517039.9999999,19.16788637155513,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.9500000000000001
5195,800362633.5010531,1707947880.0553033,153162968.90476492,561701914.1712002,155476712.15999997,338038272.0000001,19.44675004285761,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.9600000000000001
5196,823631944.7015731,1707947880.0553033,153162968.9047649,565223146.1711998,155476712.15999997,341559503.9999999,19.726205451607726,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.97
5197,846901255.9020951,1707947880.0553033,153162968.9047649,568744378.1711998,155476712.15999997,345080735.9999999,20.006276844554428,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.98
5198,870170567.1026176,1707947880.0553033,153162968.9047649,572265610.1711999,155476712.15999997,348601967.9999999,20.28698813096488,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,0.99
5199,893439878.3031391,1707947880.0553033,153162968.9047649,575786842.1711998,155476712.15999997,352123199.9999998,20.56836289737096,497714817.6000001,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",5200,1.0
5200,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.01
5201,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.02
5202,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.03
5203,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.04
5204,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.05
5205,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.060000000000000005
5206,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.06999999999999999
5207,-463267575.086037,1417594262.1230147,82081708.46470572,260300618.0544,164925573.12,0.0,3.001493093029395,696168211.1999999,"['Ip[milling]', 'Ip[SEP]', 'Ip[burn]']",5300,0.08
