,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
1497,-1636477643.4557364,4158952481.38235,226477795.40727377,570590574.2592001,194437924.55999994,331469820.00000024,1.4141291889092855,326152041.60000014,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",48,10.700000000000008
1498,-1678773247.2599492,4197821196.1616244,227643856.850652,570590574.2592,194437924.55999997,331469820.00000006,1.2561804517616348,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",48,10.800000000000008
1499,-1721068851.064162,4236689910.9408994,228809918.29403025,570590574.2592001,194437924.55999997,331469820.0000001,1.1001980569576908,326152041.6,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",48,10.90000000000001
1500,2751685652.8957086,429280551.3457846,136222406.4169465,643431506.5200002,59822333.99999999,455528700.0000002,422.4913331238086,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.0
1501,2704972813.987394,472208606.4803631,137510248.07098383,643431506.5200002,59822333.99999999,455528700.0000002,339.3705780133928,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.1
1502,2658259975.0790777,515136661.61494154,138798089.72502118,643431506.5200002,59822333.99999999,455528700.0000002,275.6314240066335,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.2000000000000002
1503,2611547136.170763,558064716.7495202,140085931.37905857,643431506.5200002,59822333.99999999,455528700.0000002,226.8215350416927,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.3000000000000003
1504,2564834297.2624474,600992771.8840986,141373773.03309593,643431506.5200002,59822333.99999999,455528700.0000002,189.40892324088995,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.4000000000000004
1505,2518121458.354131,643920827.0186771,142661614.68713325,643431506.5200002,59822333.99999999,455528700.0000002,160.5820472525715,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.5000000000000004
1506,2471408619.445816,686848882.1532556,143949456.34117064,643431506.5200002,59822333.99999999,455528700.0000002,138.1576670074566,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.6000000000000005
1507,2424695780.5375,729776937.2878342,145237297.995208,643431506.5200002,59822333.99999999,455528700.0000002,120.49165827893505,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.7000000000000006
1508,2377982941.6291842,772704992.4224126,146525139.64924535,643431506.5200002,59822333.99999999,455528700.0000002,106.37434535792684,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.8000000000000007
1509,2331270102.720869,815633047.5569911,147812981.30328268,643431506.5200002,59822333.99999999,455528700.0000002,94.92640654971261,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,1.9000000000000008
1510,2284557263.812554,858561102.6915696,149100822.95732003,643431506.5200002,59822333.99999999,455528700.0000002,85.51009537608749,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.000000000000001
1511,2237844424.9042377,901489157.8261482,150388664.6113574,643431506.5200002,59822333.99999999,455528700.0000002,77.6606466254943,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.100000000000001
1512,2191131585.995923,944417212.9607266,151676506.26539478,643431506.5200002,59822333.99999999,455528700.0000002,71.03621863030342,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.200000000000001
1513,2144418747.0876079,987345268.0953051,152964347.9194321,643431506.5200003,59822333.99999999,455528700.0000003,65.3824333489694,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.300000000000001
1514,2097705908.1792903,1030273323.2298836,154252189.57346946,643431506.5200001,59822333.99999999,455528700.00000006,60.50757014766077,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.4000000000000012
1515,2050993069.270975,1073201378.364462,155540031.2275068,643431506.5200001,59822333.99999999,455528700.0,56.265245544257844,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.5000000000000013
1516,2004280230.3626595,1116129433.4990406,156827872.88154414,643431506.5200001,59822333.99999999,455528700.0,52.54226489054419,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.6000000000000014
1517,1957567391.4543436,1159057488.633619,158115714.53558153,643431506.5200001,59822333.99999999,455528700.00000006,49.25003036827154,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.7000000000000015
1518,1910854552.5460286,1201985543.7681978,159403556.1896189,643431506.5200001,59822333.99999999,455528700.00000006,46.318400400969395,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.8000000000000016
1519,1864141713.6377125,1244913598.9027762,160691397.84365624,643431506.5200001,59822333.99999999,455528700.00000006,43.691250293386744,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,2.9000000000000017
1520,1817428874.729398,1287841654.0373547,161979239.4976936,643431506.5200001,59822333.99999999,455528700.00000006,41.32322443626863,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.0000000000000018
1521,1770716035.8210814,1330769709.1719332,163267081.15173095,643431506.5200001,59822333.99999999,455528700.00000006,39.17733199394489,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.100000000000002
1522,1724003196.9127662,1373697764.3065116,164554922.80576828,643431506.5200001,59822333.99999999,455528700.00000006,37.2231464250119,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.200000000000002
1523,1677290358.0044508,1416625819.44109,165842764.45980564,643431506.5200001,59822333.99999999,455528700.0,35.43544223875082,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,3.300000000000002
