,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
8535,-177402576.5104168,1586967373.188863,120699123.02810864,432965538.5616,236190845.88,165734910.00000003,7.699775174869505,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,4.5000000000000036
8536,-215777765.99851498,1622233314.815282,121757101.2769012,432965538.5616,236190845.88,165734910.00000003,7.255226483342536,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,4.600000000000003
8537,-254152955.4866128,1657499256.4417012,122815079.52569379,432965538.5616,236190845.88,165734910.00000003,6.826619101724174,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,4.700000000000003
8538,-292528144.9747113,1692765198.0681205,123873057.77448636,432965538.5616,236190845.88,165734910.00000003,6.412867889725549,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,4.800000000000003
8539,-330903334.46280926,1728031139.6945398,124931036.02327894,432965538.5616,236190845.88,165734910.00000003,6.01298724880639,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,4.900000000000004
8540,-369278523.95090824,1763297081.3209589,125989014.2720715,432965538.5616,236190845.88,165734910.00000003,5.626079723682609,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.0000000000000036
8541,-407653713.4390068,1798563022.9473784,127046992.52086411,432965538.5616,236190845.88,165734910.0000001,5.251326146018909,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.100000000000003
8542,-446028902.927105,1833828964.5737977,128104970.76965667,432965538.5616,236190845.88,165734910.0000001,4.887977081647477,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.200000000000004
8543,-484404092.41520303,1869094906.200217,129162949.01844926,432965538.5616,236190845.88,165734910.0000001,4.535345383932565,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.300000000000004
8544,-522779281.90330076,1904360847.8266356,130220927.26724182,432965538.5616,236190845.88,165734910.00000003,4.192799689349758,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.400000000000004
8545,-561154471.3913991,1939626789.453055,131278905.51603441,432965538.5616,236190845.88,165734910.00000006,3.859758718541184,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.5000000000000036
8546,-599529660.8794974,1974892731.079474,132336883.76482695,432965538.5616,236190845.88,165734910.00000003,3.5356862683467716,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.600000000000004
8547,-637904850.3675965,2010158672.7058938,133394862.01361956,432965538.5616,236190845.88,165734910.00000003,3.220086798562094,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.700000000000005
8548,-676280039.8556938,2045424614.3323123,134452840.26241213,432965538.5616,236190845.88,165734909.99999997,2.9125015322161385,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.800000000000004
8549,-714655229.3437928,2080690555.9587317,135510818.5112047,432965538.5616,236190845.88,165734910.00000003,2.612505000611365,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,5.900000000000004
8550,-753030418.8318903,2115956497.5851507,136568796.75999728,432965538.5616,236190845.88,165734909.99999997,2.3197019747138947,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.000000000000004
8551,-791405608.3199881,2151222439.21157,137626775.00878984,432965538.5616,236190845.88,165734910.00000003,2.033724733102038,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.100000000000005
8552,-829780797.8080871,2186488380.8379893,138684753.25758243,432965538.5616,236190845.88,165734909.99999997,1.7542306239050731,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.200000000000005
8553,-868155987.2961854,2221754322.4644084,139742731.506375,432965538.5616,236190845.88,165734910.00000003,1.4808998842179566,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.300000000000004
8554,-906531176.7842838,2257020264.0908275,140800709.75516757,432965538.5616,236190845.88,165734910.00000003,1.2134336855856187,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.400000000000005
8555,-944906366.272382,2292286205.717247,141858688.00396016,432965538.5616,236190845.88,165734910.00000003,0.9515523784735969,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,6.500000000000005
